Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Me. Priv. & Spec. Acts Index	1944-1957	6	4	Associated Hospital Service of Maine	Citation	Contracts with other corporations, etc	f	1	Me. Priv. & Spec. Acts	1955						175		
Me. Priv. & Spec. Acts Index	1944-1957	6	5	Associated Hospital Service of Maine	Citation	Powers enlarged; right to contract with U. S.	f	1	Me. Priv. & Spec. Acts	1957						47		
Me. Priv. & Spec. Acts Index	1944-1957	6	6	Associated Industries of Maine	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						27		
Me. Priv. & Spec. Acts Index	1944-1957	6	7	Auburn, City of	Citation	Charter revised	f	1	Me. Priv. & Spec. Acts	1949						188		
Me. Priv. & Spec. Acts Index	1944-1957	6	8	Auburn, City of	Citation	Charter revised	f	1	Me. Priv. & Spec. Acts	1953						151		
Me. Priv. & Spec. Acts Index	1944-1957	6	9	Auburn, City of	Citation	Councilmen, compensation	f	1	Me. Priv. & Spec. Acts	1955						37		
Me. Priv. & Spec. Acts Index	1944-1957	6	10	Auburn, City of	Citation	Councilmen-at-large, election, etc.	f	1	Me. Priv. & Spec. Acts	1949						153		
Me. Priv. & Spec. Acts Index	1944-1957	6	11	Auburn, City of	Citation	Fiscal year, financing required by change in	f	1	Me. Priv. & Spec. Acts	1945						3		
Me. Priv. & Spec. Acts Index	1944-1957	6	12	Auburn, City of	Citation	Planning board	f	1	Me. Priv. & Spec. Acts	1955						26		
Me. Priv. & Spec. Acts Index	1944-1957	6	13	Auburn Municipal Court	Citation	Expenses to be paid by County	f	1	Me. Priv. & Spec. Acts	1957						162		
Me. Priv. & Spec. Acts Index	1944-1957	6	14	Auburn Municipal Court	Citation	Fees, fines, etc., to be paid over to County	f	1	Me. Priv. & Spec. Acts	1957						81		
Me. Priv. & Spec. Acts Index	1944-1957	6	14	Auburn Municipal Court	Citation	Fees, fines, etc., to be paid over to County	f	2	Me. Priv. & Spec. Acts	1957						161		
Me. Priv. & Spec. Acts Index	1944-1957	6	15	Auburn Municipal Court	Citation	Salaries of judge and clerk; clerk hire	f	1	Me. Priv. & Spec. Acts	1947						144		
Me. Priv. & Spec. Acts Index	1944-1957	6	16	Auburn Municipal Court	Citation	Salaries of judge and clerk; clerk hire	f	1	Me. Priv. & Spec. Acts	1949						127		
Me. Priv. & Spec. Acts Index	1944-1957	6	17	Auburn Municipal Court	Citation	Salaries	f	1	Me. Priv. & Spec. Acts	1951						126		
Me. Priv. & Spec. Acts Index	1944-1957	6	18	Auburn Municipal Court	Citation	Salaries, clerk hire and rent	f	1	Me. Priv. & Spec. Acts	1953						120		
Me. Priv. & Spec. Acts Index	1944-1957	6	19	Auburn Municipal Court	Citation	Salaries; clerk changed to recorder	f	1	Me. Priv. & Spec. Acts	1955						124		
Me. Priv. & Spec. Acts Index	1944-1957	6	20	Auburn Municipal Court	Citation	Salaries and clerk hire	f	1	Me. Priv. & Spec. Acts	1957						160		
Me. Priv. & Spec. Acts Index	1944-1957	6	21	Auburn Parking District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						60		
Me. Priv. & Spec. Acts Index	1944-1957	6	22	Auburn Sewerage District	Citation	Assessments on abutters	f	1	Me. Priv. & Spec. Acts	1951						176		
Me. Priv. & Spec. Acts Index	1944-1957	6	23	Augusta, City of	Citation	Bridge (toll) to be built at	f	1	Me. Priv. & Spec. Acts	1947						185		
Me. Priv. & Spec. Acts Index	1944-1957	6	24	Augusta, City of	Citation	Charter, council-manager	f	1	Me. Priv. & Spec. Acts	1957						169		
Me. Priv. & Spec. Acts Index	1944-1957	6	25	Augusta, City of	Citation	Mayor, salary of	f	1	Me. Priv. & Spec. Acts	1953						8		
Me. Priv. & Spec. Acts Index	1944-1957	6	26	Augusta, City of	Citation	Pensions, firemen	f	1	Me. Priv. & Spec. Acts	1947						30		
Me. Priv. & Spec. Acts Index	1944-1957	6	27	Augusta, City of	Citation	Police commissioners	f	1	Me. Priv. & Spec. Acts	1947						180		
Me. Priv. & Spec. Acts Index	1944-1957	6	28	Augusta, City of	Citation	Police commissioners	f	1	Me. Priv. & Spec. Acts	1955						100		
Me. Priv. & Spec. Acts Index	1944-1957	6	29	Augusta, City of	Citation	Policemen's fees in criminal cases	f	1	Me. Priv. & Spec. Acts	1951						95		
Me. Priv. & Spec. Acts Index	1944-1957	6	30	Augusta, City of	Citation	School funds to be appropriated by Council	f	1	Me. Priv. & Spec. Acts	1947						158		
Me. Priv. & Spec. Acts Index	1944-1957	6	31	Augusta, City of	Citation	School funds to be appropriated by Council	f	1	Me. Priv. & Spec. Acts	1951						151		
Me. Priv. & Spec. Acts Index	1944-1957	6	32	Augusta Municipal Court	Citation	Fees payable to County	f	1	Me. Priv. & Spec. Acts	1947						149		
Me. Priv. & Spec. Acts Index	1944-1957	6	33	Augusta Municipal Court	Citation	Salary of judge	f	1	Me. Priv. & Spec. Acts	1947						149		
Me. Priv. & Spec. Acts Index	1944-1957	7	1	Augusta Municipal Court	Citation	Salaries, judge and recorder	f	1	Me. Priv. & Spec. Acts	1957						160		
Me. Priv. & Spec. Acts Index	1944-1957	7	2	Augusta Municipal Court	Citation	Salary and term of recorder	f	1	Me. Priv. & Spec. Acts	1947						145		
Me. Priv. & Spec. Acts Index	1944-1957	7	3	Augusta Municipal Court	Citation	Salary of recorder; payable by County	f	1	Me. Priv. & Spec. Acts	1949						87		
Me. Priv. & Spec. Acts Index	1944-1957	7	4	Augusta Municipal Court	Citation	Salary of recorder; payable by County	f	1	Me. Priv. & Spec. Acts	1955						126		
Me. Priv. & Spec. Acts Index	1944-1957	7	5	Augusta Parking District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1947						124		
Me. Priv. & Spec. Acts Index	1944-1957	7	6	Augusta School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1953						154		
Me. Priv. & Spec. Acts Index	1944-1957	7	7	Augusta Sewerage District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						139		
Me. Priv. & Spec. Acts Index	1944-1957	7	8	Auto Finance Co.	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						155		
Me. Priv. & Spec. Acts Index	1944-1957	7	9	Baileyville, Town of	Citation	Elections	f	1	Me. Priv. & Spec. Acts	1951						185		
Me. Priv. & Spec. Acts Index	1944-1957	7	10	Baileyville School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						98		
Me. Priv. & Spec. Acts Index	1944-1957	7	11	Baileyville School District	Citation	Trustees, tenure and nomination	f	1	Me. Priv. & Spec. Acts	1957						64		
Me. Priv. & Spec. Acts Index	1944-1957	7	12	Bangor, City of	Citation	Budget; council meetings, etc.	f	1	Me. Priv. & Spec. Acts	1953						106		
Me. Priv. & Spec. Acts Index	1944-1957	7	13	Bangor, City of	Citation	Council, "members of the" deleted from 1931 act	f	1	Me. Priv. & Spec. Acts	1945						26		
Me. Priv. & Spec. Acts Index	1944-1957	7	14	Bangor, City of	Citation	Councilmen, compensation	f	1	Me. Priv. & Spec. Acts	1951						25		
Me. Priv. & Spec. Acts Index	1944-1957	7	15	Bangor, City of	Citation	Finances	f	1	Me. Priv. & Spec. Acts	1953						114		
Me. Priv. & Spec. Acts Index	1944-1957	7	16	Bangor, City of	Citation	Kenduskeag Stream, State's interest in bed of within city limits released to City	f	1	Me. Priv. & Spec. Acts	1947						10		
Me. Priv. & Spec. Acts Index	1944-1957	7	17	Bangor, City of	Citation	Officers, appointment of certain; financial report; superintendent of schools; director of public welfare	f	1	Me. Priv. & Spec. Acts	1953						113		
Me. Priv. & Spec. Acts Index	1944-1957	7	18	Bangor, City of	Citation	Pensions, dependent survivors of employees	f	1	Me. Priv. & Spec. Acts	1951						86		
Me. Priv. & Spec. Acts Index	1944-1957	7	19	Bangor, City of	Citation	Pensions, employees joining State System	t	1	Me. Priv. & Spec. Acts	1947						121		
Me. Priv. & Spec. Acts Index	1944-1957	7	20	Bangor, City of	Citation	Pensions, firemen	t	1	Me. Priv. & Spec. Acts	1951						77		
Me. Priv. & Spec. Acts Index	1944-1957	7	21	Bangor, City of	Citation	Pensions, firemen	t	1	Me. Priv. & Spec. Acts	1953						97		
Me. Priv. & Spec. Acts Index	1944-1957	7	22	Bangor, City of	Citation	Pensions, police; members joining State System	t	1	Me. Priv. & Spec. Acts	1947						120		
Me. Priv. & Spec. Acts Index	1944-1957	7	22	Bangor, City of	Citation	Pensions, police; members joining State System	t	2	Me. Priv. & Spec. Acts	1947						122		
Me. Priv. & Spec. Acts Index	1944-1957	7	23	Bangor, City of	Citation	Pensions, police; members joining State System	t	1	Me. Priv. & Spec. Acts	1949						5		
Me. Priv. & Spec. Acts Index	1944-1957	7	24	Bangor, City of	Citation	Urban Renewal Authority	f	1	Me. Priv. & Spec. Acts	1957						168		
Me. Priv. & Spec. Acts Index	1944-1957	7	25	Bangor, City of	Citation	Warrants, deputy city auditor may sign	f	1	Me. Priv. & Spec. Acts	1945						23		
Me. Priv. & Spec. Acts Index	1944-1957	7	26	Bangor-Brewer Bridge	Citation	Authorized	f	1	Me. Priv. & Spec. Acts	1951						212		
Me. Priv. & Spec. Acts Index	1944-1957	7	27	Bangor Family Welfare Society	Citation	Name changed to Bangor Family Service Society; corporation declared valid; property limit $300,000	f	1	Me. Priv. & Spec. Acts	1949						7		
Me. Priv. & Spec. Acts Index	1944-1957	8	1	Bangor Municipal Court	Citation	Charter revised	f	1	Me. Priv. & Spec. Acts	1953						89		
Me. Priv. & Spec. Acts Index	1944-1957	8	2	Bangor Municipal Court	Citation	Rental	f	1	Me. Priv. & Spec. Acts	1947						9		
Me. Priv. & Spec. Acts Index	1944-1957	8	3	Bangor Municipal Court	Citation	Salaries, judge and clerk	f	1	Me. Priv. & Spec. Acts	1945						96		
Me. Priv. & Spec. Acts Index	1944-1957	8	4	Bangor Municipal Court	Citation	Salaries and clerk hire	f	1	Me. Priv. & Spec. Acts	1947						112		
Me. Priv. & Spec. Acts Index	1944-1957	8	5	Bangor Municipal Court	Citation	Salary of judge	f	1	Me. Priv. & Spec. Acts	1949						99		
Me. Priv. & Spec. Acts Index	1944-1957	8	6	Bangor Municipal Court	Citation	Salaries, judge and recorder	f	1	Me. Priv. & Spec. Acts	1955						89		
Me. Priv. & Spec. Acts Index	1944-1957	8	7	Bangor Municipal Court	Citation	Salaries, judge and recorder	f	1	Me. Priv. & Spec. Acts	1957						160		
Me. Priv. & Spec. Acts Index	1944-1957	8	8	Bangor Public Library	Citation	Property limit removed	f	1	Me. Priv. & Spec. Acts	1953						31		
Me. Priv. & Spec. Acts Index	1944-1957	8	9	Bangor Recreation Center	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1951						90		
Me. Priv. & Spec. Acts Index	1944-1957	8	10	Bangor Recreation Center	Citation	Bond limit raised	f	1	Me. Priv. & Spec. Acts	1953						190		
Me. Priv. & Spec. Acts Index	1944-1957	8	11	Bangor School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1949						166		
Me. Priv. & Spec. Acts Index	1944-1957	8	12	Bangor Theological Seminary	Citation	Trustees	f	1	Me. Priv. & Spec. Acts	1949						89		
Me. Priv. & Spec. Acts Index	1944-1957	8	13	Bangor Water District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1949						187		
Me. Priv. & Spec. Acts Index	1944-1957	8	14	Bangor Water District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1951						184		
Me. Priv. & Spec. Acts Index	1944-1957	8	15	Bangor Water District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1957						39		
Me. Priv. & Spec. Acts Index	1944-1957	8	16	Bar Harbor	Citation	Ferry landing and approaches in	f	1	Me. Priv. & Spec. Acts	1951						219		
Me. Priv. & Spec. Acts Index	1944-1957	8	17	Bar Harbor, Town of	Citation	Meetings; acts of municipal officers ratified	f	1	Me. Priv. & Spec. Acts	1957						68		
Me. Priv. & Spec. Acts Index	1944-1957	8	18	Bar Harbor, Town of	Citation	Town manager form of government	f	1	Me. Priv. & Spec. Acts	1949						111		
Me. Priv. & Spec. Acts Index	1944-1957	8	19	Bar Harbor, Town of	Citation	Town meetings; ordinances	f	1	Me. Priv. & Spec. Acts	1951						52		
Me. Priv. & Spec. Acts Index	1944-1957	8	20	Bar Harbor, Town of	Citation	Traffic control	f	1	Me. Priv. & Spec. Acts	1957						6		
Me. Priv. & Spec. Acts Index	1944-1957	8	21	Bar Harbor Municipal Court	Citation	Rental	f	1	Me. Priv. & Spec. Acts	1949						160		
Me. Priv. & Spec. Acts Index	1944-1957	8	22	Bar Harbor Municipal Court	Citation	Salary of judge	f	1	Me. Priv. & Spec. Acts	1951						116		
Me. Priv. & Spec. Acts Index	1944-1957	8	23	Bar Harbor Municipal Court	Citation	Salaries, judge and recorder	f	1	Me. Priv. & Spec. Acts	1953						66		
Me. Priv. & Spec. Acts Index	1944-1957	8	24	Bar Harbor Municipal Court	Citation	Salary of recorder	f	1	Me. Priv. & Spec. Acts	1951						121		
Me. Priv. & Spec. Acts Index	1944-1957	8	25	Bar Harbor Property Owners Corporation	Citation	Successor to Property Owners Association	f	1	Me. Priv. & Spec. Acts	1955						147		
Me. Priv. & Spec. Acts Index	1944-1957	8	26	Bar Harbor School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1951						39		
Me. Priv. & Spec. Acts Index	1944-1957	8	27	Bates Company	Citation	Bates Manufacturing Company to acquire all assets of	f	1	Me. Priv. & Spec. Acts	1947						165		
Me. Priv. & Spec. Acts Index	1944-1957	8	28	Bates Manufacturing Company	Citation	Authorized to acquire assets of Bates Company	f	1	Me. Priv. & Spec. Acts	1947						165		
Me. Priv. & Spec. Acts Index	1944-1957	8	29	Bath, City of	Citation	Bath Academy property transferred to	f	1	Me. Priv. & Spec. Acts	1955						18		
Me. Priv. & Spec. Acts Index	1944-1957	8	30	Bath, City of	Citation	Charter revised	f	1	Me. Priv. & Spec. Acts	1949						3		
Me. Priv. & Spec. Acts Index	1944-1957	8	31	Bath, City of	Citation	Charter revised	f	1	Me. Priv. & Spec. Acts	1951						177		
Me. Priv. & Spec. Acts Index	1944-1957	8	32	Bath, City of	Citation	Charter revised	f	1	Me. Priv. & Spec. Acts	1955						65		
Me. Priv. & Spec. Acts Index	1944-1957	8	32	Bath, City of	Citation	Charter revised	f	2	Me. Priv. & Spec. Acts	1955						174		
Me. Priv. & Spec. Acts Index	1944-1957	8	33	Bath, City of	Citation	Elections	f	1	Me. Priv. & Spec. Acts	1957						104		
Me. Priv. & Spec. Acts Index	1944-1957	9	1	Bath, City of	Citation	Manager form of government, new charter	f	1	Me. Priv. & Spec. Acts	1947						82		
Me. Priv. & Spec. Acts Index	1944-1957	9	2	Bath, City of	Citation	Registration, compensation of board of	f	1	Me. Priv. & Spec. Acts	1955						184		
Me. Priv. & Spec. Acts Index	1944-1957	9	3	Bath Academy	Citation	Transfer of property to City of Bath	f	1	Me. Priv. & Spec. Acts	1955						18		
Me. Priv. & Spec. Acts Index	1944-1957	9	4	Bath Municipal Court	Citation	Judge, compensation when acting as recorder	f	1	Me. Priv. & Spec. Acts	1947						37		
Me. Priv. & Spec. Acts Index	1944-1957	9	5	Bath Municipal Court	Citation	Judge, compensation when acting as recorder	f	1	Me. Priv. & Spec. Acts	1953						24		
Me. Priv. & Spec. Acts Index	1944-1957	9	6	Bath Municipal Court	Citation	Judge, compensation when acting as recorder	f	1	Me. Priv. & Spec. Acts	1957						160		
Me. Priv. & Spec. Acts Index	1944-1957	9	7	Bath Municipal Court	Citation	Judge, qualifications	t	1	Me. Priv. & Spec. Acts	1945						117		
Me. Priv. & Spec. Acts Index	1944-1957	9	8	Bath Municipal Court	Citation	Judge, qualifications	t	1	Me. Priv. & Spec. Acts	1947						92		
Me. Priv. & Spec. Acts Index	1944-1957	9	9	Bath Municipal Court	Citation	Opening hour	f	1	Me. Priv. & Spec. Acts	1953						45		
Me. Priv. & Spec. Acts Index	1944-1957	9	10	Bath Municipal Court	Citation	Recorder, qualifications	f	1	Me. Priv. & Spec. Acts	1945						117		
Me. Priv. & Spec. Acts Index	1944-1957	9	11	Bath Municipal Court	Citation	Recorder, qualifications	f	1	Me. Priv. & Spec. Acts	1947						92		
Me. Priv. & Spec. Acts Index	1944-1957	9	12	Bath Municipal Court	Citation	Salaries: judge	f	1	Me. Priv. & Spec. Acts	1945						116		
Me. Priv. & Spec. Acts Index	1944-1957	9	13	Bath Municipal Court	Citation	Salaries: judge and recorder	t	1	Me. Priv. & Spec. Acts	1947						92		
Me. Priv. & Spec. Acts Index	1944-1957	9	14	Bath Municipal Court	Citation	Salaries: judge and recorder	t	1	Me. Priv. & Spec. Acts	1953						24		
Me. Priv. & Spec. Acts Index	1944-1957	9	15	Bath Municipal Court	Citation	Salaries: judge and recorder	t	1	Me. Priv. & Spec. Acts	1955						119		
Me. Priv. & Spec. Acts Index	1944-1957	9	16	Bath Municipal Court	Citation	Salaries: recorder	t	1	Me. Priv. & Spec. Acts	1945						120		
Me. Priv. & Spec. Acts Index	1944-1957	9	17	Bath Municipal Court	Citation	Salaries: recorder	t	1	Me. Priv. & Spec. Acts	1957						160		
Me. Priv. & Spec. Acts Index	1944-1957	9	18	Bath Parking District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						138		
Me. Priv. & Spec. Acts Index	1944-1957	9	19	Bath School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1949						149		
Me. Priv. & Spec. Acts Index	1944-1957	9	20	Bath Water District	Citation	Taxation of Woolwich property	f	1	Me. Priv. & Spec. Acts	1955						203		
Me. Priv. & Spec. Acts Index	1944-1957	9	21	Baxter, Percival Proctor	Citation	Mackworth Island fund	f	1	Me. Priv. & Spec. Acts	1953						44		
Me. Priv. & Spec. Acts Index	1944-1957	9	22	Baxter State Park	Citation	Acceptance, 24,682 acres in T. 5, R. 10	f	1	Me. Priv. & Spec. Acts	1943						91		
Me. Priv. & Spec. Acts Index	1944-1957	9	23	Baxter State Park	Citation	Acceptance, 35,554 acres in T. 3, R. 9, T. 3, R. 10 and T. 4, R. 10	f	1	Me. Priv. & Spec. Acts	1945						1		
Me. Priv. & Spec. Acts Index	1944-1957	9	24	Baxter State Park	Citation	Acceptance, 10,740 acres in west half T. 4, R. 10	t	1	Me. Priv. & Spec. Acts	1947						1		
Me. Priv. & Spec. Acts Index	1944-1957	9	25	Baxter State Park	Citation	Acceptance, two parcels in T. 6, R. 9, one in T. 6, R. 8 and one in T. 3, R. 10	t	1	Me. Priv. & Spec. Acts	1949						1		
Me. Priv. & Spec. Acts Index	1944-1957	9	26	Baxter State Park	Citation	Acceptance, 2,000 acres in T. 6, R. 9	t	1	Me. Priv. & Spec. Acts	1955						1		
Me. Priv. & Spec. Acts Index	1944-1957	9	27	Baxter State Park	Citation	Acceptance, 3,569 acres in T. 6, R. 9	t	1	Me. Priv. & Spec. Acts	1955						61		
Me. Priv. & Spec. Acts Index	1944-1957	9	28	Baxter State Park	Citation	Acceptance, 25,025 acres, T. 6, R. 10, including the public lot, excepting land conveyed to Bangor Hydro by Eastern Corporation	t	1	Me. Priv. & Spec. Acts	1955						171		
Me. Priv. & Spec. Acts Index	1944-1957	9	29	Baxter State Park	Citation	Acceptance by Governor and Council ratified	f	1	Me. Priv. & Spec. Acts	1955						3		
Me. Priv. & Spec. Acts Index	1944-1957	10	1	Baxter State Park	Citation	Culverts	f	1	Me. Priv. & Spec. Acts	1949						158		
Me. Priv. & Spec. Acts Index	1944-1957	10	2	Baxter State Park	Citation	Culverts, Repealed	t	1	Me. Priv. & Spec. Acts	1955						186		
Me. Priv. & Spec. Acts Index	1944-1957	10	3	Baxter State Park	Citation	Deeds amended	f	1	Me. Priv. & Spec. Acts	1949						2		
Me. Priv. & Spec. Acts Index	1944-1957	10	4	Baxter State Park	Citation	Deeds amended	f	1	Me. Priv. & Spec. Acts	1955						4		
Me. Priv. & Spec. Acts Index	1944-1957	10	5	Baxter State Park	Citation	"Natural wild state" and "Sanctuary for wild beasts and birds" interpreted	f	1	Me. Priv. & Spec. Acts	1955						2		
Me. Priv. & Spec. Acts Index	1944-1957	10	6	Baxter State Park	Citation	Road to, maintenance	f	1	Me. Priv. & Spec. Acts	1947						168		
Me. Priv. & Spec. Acts Index	1944-1957	10	7	Baxter State Park	Citation	Road to Roaring Brook, maintenance	f	1	Me. Priv. & Spec. Acts	1945						92		
Me. Priv. & Spec. Acts Index	1944-1957	10	8	Baxter State Park	Citation	Road to Roaring Brook, maintenance	f	1	Me. Priv. & Spec. Acts	1947						168		
Me. Priv. & Spec. Acts Index	1944-1957	10	9	Baxter State Park	Citation	Road to Shin Pond, maintenance	f	1	Me. Priv. & Spec. Acts	1953						141		
Me. Priv. & Spec. Acts Index	1944-1957	10	10	Baxter State Park	Citation	Road to Sourdnahunk Field, maintenance	f	1	Me. Priv. & Spec. Acts	1953						93		
Me. Priv. & Spec. Acts Index	1944-1957	10	11	Baxter State Park	Citation	Road to Sourdnahunk Field, Repealed	t	1	Me. Priv. & Spec. Acts	1955						186		
Me. Priv. & Spec. Acts Index	1944-1957	10	12	Bay Point Village Corporation	Citation	Charter repealed	f	1	Me. Priv. & Spec. Acts	1947						178		
Me. Priv. & Spec. Acts Index	1944-1957	10	13	Bay Point Village Corporation	Citation	Charter repealed	f	1	Me. Priv. & Spec. Acts	1949						136		
Me. Priv. & Spec. Acts Index	1944-1957	10	14	Bay Point Village Corporation	Citation	Taxes, share of	f	1	Me. Priv. & Spec. Acts	1951						222		
Me. Priv. & Spec. Acts Index	1944-1957	10	15	Beacon Finance Company	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						158		
Me. Priv. & Spec. Acts Index	1944-1957	10	16	Beals, Town of	Citation	Ferryman, employment of	f	1	Me. Priv. & Spec. Acts	1953						162		
Me. Priv. & Spec. Acts Index	1944-1957	10	17	Beals, Town of	Citation	Jonesport ferry to be established by	f	1	Me. Priv. & Spec. Acts	1951						135		
Me. Priv. & Spec. Acts Index	1944-1957	10	18	Belfast, City of	See	(See also George H. Robertson School District and Memorial School District)	f	1										
Me. Priv. & Spec. Acts Index	1944-1957	10	19	Belfast, City of	Citation	Marine worms	f	1	Me. Priv. & Spec. Acts	1953						77		
Me. Priv. & Spec. Acts Index	1944-1957	10	20	Belfast, City of	Citation	School committee	f	1	Me. Priv. & Spec. Acts	1955						22		
Me. Priv. & Spec. Acts Index	1944-1957	10	21	Belfast School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1947						25		
Me. Priv. & Spec. Acts Index	1944-1957	10	22	Benedicta, Town of	Citation	Part set off to Sherman	f	1	Me. Priv. & Spec. Acts	1957						204		
Me. Priv. & Spec. Acts Index	1944-1957	10	23	Benton School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1949						205		
Me. Priv. & Spec. Acts Index	1944-1957	10	24	Benton School District	Citation	Incorporated	f	1	Me. Priv. & Spec. Acts	1955						168		
